trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
375070,331,NEW_1,331 Cordata/WCC,,1,NEW_2331,NEW_shp-331-01,1,1
17070,331,NEW_1,331 Cordata/WCC,,1,NEW_4331,NEW_shp-331-01,1,1
NEW_2314020,331,NEW_3,331 Cordata/WCC,,1,NEW_3331,NEW_shp-331-01,1,1
NEW_820020,331,NEW_3,331 Cordata/WCC,,1,NEW_1331,NEW_shp-331-01,1,1
279020,331,NEW_3,331 Cordata/WCC,,1,NEW_3331,NEW_shp-331-01,1,1
NEW_2144020,331,NEW_3,331 Cordata/WCC,,1,NEW_5331,NEW_shp-331-01,1,1
NEW_1625020,331,NEW_3,331 Cordata/WCC,,1,NEW_1331,NEW_shp-331-01,1,1
457020,331,NEW_3,331 Cordata/WCC,,1,NEW_1331,NEW_shp-331-01,1,1
225070,331,NEW_1,331 Cordata/WCC,,1,NEW_1331,NEW_shp-331-01,1,1
2239070,331,NEW_1,331 Cordata/WCC,,1,NEW_4331,NEW_shp-331-01,1,1
1195070,331,NEW_1,331 Cordata/WCC,,1,NEW_2331,NEW_shp-331-01,1,1
1229020,331,NEW_3,331 Cordata/WCC,,1,NEW_1331,NEW_shp-331-01,1,1
1960070,331,NEW_1,331 Cordata/WCC,,1,NEW_2331,NEW_shp-331-01,1,1
1309070,331,NEW_1,331 Cordata/WCC,,1,NEW_3331,NEW_shp-331-01,1,1
249020,331,NEW_3,331 Cordata/WCC,,1,NEW_2331,NEW_shp-331-01,1,1
NEW_1241020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_1130070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_2264010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
82070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_523020,331,NEW_3,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
84020,331,NEW_3,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
1575070,331,NEW_1,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
595020,331,NEW_3,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_2120070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
1070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
2473010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
449020,331,NEW_3,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
215020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_1549070,331,NEW_1,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
NEW_816010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
973020,331,NEW_3,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
NEW_669070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_912020,331,NEW_3,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
1660010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
19070,331,NEW_1,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
800010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_1631070,331,NEW_1,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
NEW_2503010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
1915020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_1066070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_761020,331,NEW_3,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
560020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
2020020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_1658020,331,NEW_3,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
1808070,331,NEW_1,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_574020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_354020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
2092070,331,NEW_1,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
903070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_46020,331,NEW_3,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
2439070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_192070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
1817010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_415020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_897070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
1291010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
15070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
16070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
1705020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
1087070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_2516070,331,NEW_1,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
2230010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
1759070,331,NEW_1,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
2180020,331,NEW_3,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_478020,331,NEW_3,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_673070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
2511010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
1772070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
959070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_2485020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
100010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_2155010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_2054070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
849010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_1053020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_1126020,331,NEW_3,331 Downtown,,0,NEW_5232,NEW_shp-331-51,1,1
NEW_342020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
23020,331,NEW_3,331 Downtown,,0,NEW_5232,NEW_shp-331-51,1,1
781070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
1542020,331,NEW_3,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
88020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_1525020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_173020,331,NEW_3,331 Downtown,,0,NEW_5232,NEW_shp-331-51,1,1
NEW_2537020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_935020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_1568020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
902010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_2210070,331,NEW_1,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
1980020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
2385020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_623010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
1720070,331,NEW_1,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
NEW_2454020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_1201020,331,NEW_3,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
NEW_696070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_187020,331,NEW_3,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_1823070,331,NEW_1,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
1178010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_2372070,331,NEW_1,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
212020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_421070,331,NEW_1,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
1396070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
2401020,331,NEW_3,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
NEW_1174010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
682070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
NEW_1069020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
2254020,331,NEW_3,331 Downtown,,0,NEW_5232,NEW_shp-331-51,1,1
NEW_2425010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
1763070,331,NEW_1,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
2367020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_1268070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
374020,331,NEW_3,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
2452020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_857070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_982020,331,NEW_3,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
NEW_978070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
657020,331,NEW_3,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
NEW_600020,331,NEW_3,331 Downtown,,0,NEW_5232,NEW_shp-331-51,1,1
282020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
1424070,331,NEW_1,331 Downtown,,0,NEW_4232,NEW_shp-331-51,1,1
1114010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_759020,331,NEW_3,331 Downtown,,0,NEW_5232,NEW_shp-331-51,1,1
NEW_2495070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_399020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
1455010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
1815020,331,NEW_3,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
2260070,331,NEW_1,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
2217010,331,NEW_2,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
1009010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
2094070,331,NEW_1,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
NEW_1654070,331,NEW_1,331 Downtown,,0,NEW_3232,NEW_shp-331-51,1,1
205010,331,NEW_2,331 Downtown,,0,NEW_2232,NEW_shp-331-51,1,1
NEW_1913020,331,NEW_3,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
2118070,331,NEW_1,331 Downtown,,0,NEW_1232,NEW_shp-331-51,1,1
1488070,45,NEW_1,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
NEW_2073020,45,NEW_3,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
570020,45,NEW_3,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
NEW_1010020,45,NEW_3,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
896070,45,NEW_1,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
NEW_2003070,45,NEW_1,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
646070,45,NEW_1,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
144020,45,NEW_3,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
1394070,45,NEW_1,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
NEW_68020,45,NEW_3,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
291020,45,NEW_3,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
1234020,45,NEW_3,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
584070,45,NEW_1,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
NEW_2061070,45,NEW_1,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
307070,45,NEW_1,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
1822020,45,NEW_3,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
NEW_320020,45,NEW_3,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
665020,45,NEW_3,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
NEW_911070,45,NEW_1,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
NEW_1343020,45,NEW_3,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
NEW_31070,45,NEW_1,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
NEW_1655020,45,NEW_3,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
1333020,45,NEW_3,45 Cordata/WCC,,1,NEW_126,NEW_shp-45-01,1,1
NEW_1687070,45,NEW_1,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
NEW_1727070,45,NEW_1,45 Cordata/WCC,,1,NEW_226,NEW_shp-45-01,1,1
NEW_873070,45,NEW_1,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
NEW_240070,45,NEW_1,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
1656070,45,NEW_1,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
386020,45,NEW_3,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
NEW_1091020,45,NEW_3,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
2037020,45,NEW_3,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
1046070,45,NEW_1,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
491070,45,NEW_1,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
NEW_106070,45,NEW_1,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
NEW_2356020,45,NEW_3,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
NEW_2202070,45,NEW_1,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
NEW_630020,45,NEW_3,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
1110070,45,NEW_1,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
NEW_2448070,45,NEW_1,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
NEW_1989070,45,NEW_1,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
423020,45,NEW_3,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
NEW_995020,45,NEW_3,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
NEW_72020,45,NEW_3,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
2244020,45,NEW_3,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
NEW_1840020,45,NEW_3,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
NEW_2049020,45,NEW_3,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
2368070,45,NEW_1,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
NEW_2482020,45,NEW_3,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
272020,45,NEW_3,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
1134070,45,NEW_1,45 King Mountain,,0,NEW_226,NEW_shp-45-51,1,1
370070,45,NEW_1,45 King Mountain,,0,NEW_126,NEW_shp-45-51,1,1
1665010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
321070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
400010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_1813070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1043020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
59070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_1637020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
589070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1166070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_387070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1715020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2377020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_1524020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_2048020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
568010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
529010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_919070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2121070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2383020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
681020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_972020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
270020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1779010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1643010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
540010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
638070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2518010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_2289010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_188020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1597010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2187010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
13020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2158010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2242070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1967010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
476020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2302070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1061010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1701020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
275070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1212070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
535070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2075020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
132070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_635010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_723020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_1869020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
334020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2415070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1260070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_2000020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
862010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_1571010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
639020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1910010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_2111010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2522020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_716020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1711070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_2043020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1423070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
454010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
169070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
346020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1719010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
267070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_1322070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1287020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1445070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1936070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1607020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
945020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_1602020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_1617020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
587020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
254070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2183010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_915010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_941070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2490020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
391020,47,NEW_3,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1920070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
2458070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_2517070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1329010,47,NEW_2,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
NEW_463070,47,NEW_1,47 Downtown,,1,NEW_147,NEW_shp-47-01,1,1
1917070,47,NEW_1,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
247010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1614020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1210010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
2520010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1071070,47,NEW_1,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1311010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
2461070,47,NEW_1,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
219020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
318020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
NEW_2058070,47,NEW_1,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
2406010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1745020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
NEW_1761010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
2512020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
246070,47,NEW_1,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
NEW_1261010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
2164070,47,NEW_1,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1305070,47,NEW_1,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
2480020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
2016020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
NEW_1493010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
2082020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1775070,47,NEW_1,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
NEW_1848020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1843010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1839020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1973070,47,NEW_1,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1877010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1921020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
406020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1244010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
2196010,47,NEW_2,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1393020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
273020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
1883020,47,NEW_3,47 Harbor,,0,NEW_147,NEW_shp-47-51,1,1
